Lab Collection Date,Parish,Daily Test Count,Daily Negative Test Count,Daily Positive Test Count,Daily Case Count
7/22/2020,Calcasieu,1077,859,215,146
7/23/2020,Calcasieu,1093,931,160,107
7/24/2020,Calcasieu,908,757,148,109
7/25/2020,Calcasieu,214,170,43,30
7/26/2020,Calcasieu,136,98,38,30
7/27/2020,Calcasieu,747,623,122,85
7/28/2020,Calcasieu,698,608,90,65
7/29/2020,Calcasieu,826,736,90,71
7/30/2020,Calcasieu,995,904,89,59
7/31/2020,Calcasieu,735,658,74,51
8/1/2020,Calcasieu,167,138,29,24
8/2/2020,Calcasieu,157,115,42,28
8/3/2020,Calcasieu,925,805,119,84
8/4/2020,Calcasieu,616,535,81,53
8/5/2020,Calcasieu,724,663,59,47
8/6/2020,Calcasieu,891,817,73,49
8/7/2020,Calcasieu,886,777,106,56
8/8/2020,Calcasieu,153,132,21,19
8/9/2020,Calcasieu,95,85,8,4
8/10/2020,Calcasieu,749,685,59,44
8/11/2020,Calcasieu,608,543,65,46
8/12/2020,Calcasieu,747,683,62,37
8/13/2020,Calcasieu,777,716,59,42
8/14/2020,Calcasieu,689,630,58,50
8/15/2020,Calcasieu,126,100,26,21
8/16/2020,Calcasieu,118,96,22,19
8/17/2020,Calcasieu,692,625,66,42
8/18/2020,Calcasieu,569,512,55,46
8/19/2020,Calcasieu,676,607,67,45
8/20/2020,Calcasieu,678,643,34,25
8/21/2020,Calcasieu,645,608,34,25
8/22/2020,Calcasieu,110,94,15,14
8/23/2020,Calcasieu,92,78,14,14
8/24/2020,Calcasieu,716,679,36,24
8/25/2020,Calcasieu,213,199,14,8
8/26/2020,Calcasieu,75,69,6,5
8/27/2020,Calcasieu,36,32,4,2
8/28/2020,Calcasieu,52,48,4,3
8/29/2020,Calcasieu,76,67,9,3
8/30/2020,Calcasieu,84,75,9,7
8/31/2020,Calcasieu,253,244,9,4
9/1/2020,Calcasieu,156,142,14,12
9/2/2020,Calcasieu,199,188,11,9
9/3/2020,Calcasieu,165,149,15,12
9/4/2020,Calcasieu,174,153,21,20
9/5/2020,Calcasieu,104,82,22,21
9/6/2020,Calcasieu,99,83,16,9
9/7/2020,Calcasieu,193,167,26,23
9/8/2020,Calcasieu,191,167,24,20
9/9/2020,Calcasieu,204,178,26,20
9/10/2020,Calcasieu,190,172,18,16
9/11/2020,Calcasieu,179,159,20,19
9/12/2020,Calcasieu,94,73,21,20
9/13/2020,Calcasieu,67,49,18,16
9/14/2020,Calcasieu,354,331,23,19
9/15/2020,Calcasieu,215,186,27,26
9/16/2020,Calcasieu,197,171,26,20
9/17/2020,Calcasieu,166,144,22,19
9/18/2020,Calcasieu,221,203,18,15
9/19/2020,Calcasieu,71,55,16,16
9/20/2020,Calcasieu,73,63,10,7
9/21/2020,Calcasieu,340,312,28,25
9/22/2020,Calcasieu,185,161,24,17
9/23/2020,Calcasieu,178,159,18,15
9/24/2020,Calcasieu,224,212,11,10
9/25/2020,Calcasieu,212,201,11,10
9/26/2020,Calcasieu,85,79,6,5
9/27/2020,Calcasieu,91,70,21,17
9/28/2020,Calcasieu,370,349,21,18
9/29/2020,Calcasieu,282,267,15,13
9/30/2020,Calcasieu,288,264,24,23
10/1/2020,Calcasieu,335,314,21,17
10/2/2020,Calcasieu,254,219,35,27
10/3/2020,Calcasieu,101,84,17,15
10/4/2020,Calcasieu,97,79,18,17
10/5/2020,Calcasieu,457,425,32,27
10/6/2020,Calcasieu,369,345,24,22
10/7/2020,Calcasieu,420,389,31,25
10/8/2020,Calcasieu,100,95,5,4
10/9/2020,Calcasieu,41,40,1,1
10/10/2020,Calcasieu,51,41,9,9
10/11/2020,Calcasieu,80,61,19,16
10/12/2020,Calcasieu,383,341,42,38
10/13/2020,Calcasieu,350,306,44,41
10/14/2020,Calcasieu,363,323,40,34
10/15/2020,Calcasieu,431,408,23,20
10/16/2020,Calcasieu,421,393,26,23
10/17/2020,Calcasieu,89,72,17,14
10/18/2020,Calcasieu,111,84,27,25
10/19/2020,Calcasieu,471,419,52,45
10/20/2020,Calcasieu,431,401,30,26
10/21/2020,Calcasieu,477,439,38,30
10/22/2020,Calcasieu,423,382,41,34
10/23/2020,Calcasieu,384,353,31,26
10/24/2020,Calcasieu,128,106,22,21
10/25/2020,Calcasieu,120,93,27,26
10/26/2020,Calcasieu,648,585,63,46
10/27/2020,Calcasieu,451,405,46,36
10/28/2020,Calcasieu,635,592,43,36
10/29/2020,Calcasieu,518,475,43,35
10/30/2020,Calcasieu,391,328,62,50
10/31/2020,Calcasieu,147,113,34,34
11/1/2020,Calcasieu,172,136,36,34
11/2/2020,Calcasieu,629,561,67,57
11/3/2020,Calcasieu,635,576,59,47
11/4/2020,Calcasieu,507,442,65,52
11/5/2020,Calcasieu,410,354,56,51
11/6/2020,Calcasieu,429,381,48,38
11/7/2020,Calcasieu,185,146,38,32
11/8/2020,Calcasieu,191,144,47,41
11/9/2020,Calcasieu,912,800,112,97
11/10/2020,Calcasieu,980,839,139,117
11/11/2020,Calcasieu,742,635,107,96
11/12/2020,Calcasieu,836,734,102,88
11/13/2020,Calcasieu,593,500,93,79
11/14/2020,Calcasieu,236,193,42,41
11/15/2020,Calcasieu,265,208,57,49
11/16/2020,Calcasieu,1015,903,111,99
11/17/2020,Calcasieu,866,769,97,86
11/18/2020,Calcasieu,806,714,89,75
11/19/2020,Calcasieu,799,719,78,64
11/20/2020,Calcasieu,633,537,96,81
11/21/2020,Calcasieu,256,203,53,45
11/22/2020,Calcasieu,270,195,74,62
11/23/2020,Calcasieu,937,801,135,114
11/24/2020,Calcasieu,835,723,111,92
11/25/2020,Calcasieu,944,822,122,101
11/26/2020,Calcasieu,76,69,7,3
11/27/2020,Calcasieu,339,268,71,62
11/28/2020,Calcasieu,232,172,60,48
11/29/2020,Calcasieu,193,150,43,37
11/30/2020,Calcasieu,782,666,115,94
12/1/2020,Calcasieu,537,455,82,67
12/2/2020,Calcasieu,568,486,80,72
3/1/2020,Caldwell,0,0,0,0
3/2/2020,Caldwell,0,0,0,0
3/3/2020,Caldwell,0,0,0,0
3/4/2020,Caldwell,0,0,0,0
3/5/2020,Caldwell,0,0,0,0
3/6/2020,Caldwell,0,0,0,0
3/7/2020,Caldwell,0,0,0,0
3/8/2020,Caldwell,0,0,0,0
3/9/2020,Caldwell,0,0,0,0
3/10/2020,Caldwell,0,0,0,0
3/11/2020,Caldwell,1,1,0,0
3/12/2020,Caldwell,1,1,0,0
3/13/2020,Caldwell,3,3,0,0
3/14/2020,Caldwell,1,1,0,0
3/15/2020,Caldwell,0,0,0,0
3/16/2020,Caldwell,4,4,0,0
3/17/2020,Caldwell,1,1,0,0
3/18/2020,Caldwell,2,2,0,0
3/19/2020,Caldwell,4,4,0,0
3/20/2020,Caldwell,4,4,0,0
3/21/2020,Caldwell,0,0,0,0
3/22/2020,Caldwell,0,0,0,0
3/23/2020,Caldwell,9,7,2,2
3/24/2020,Caldwell,11,10,1,1
3/25/2020,Caldwell,4,3,1,1
3/26/2020,Caldwell,16,16,0,0
3/27/2020,Caldwell,14,14,0,0
3/28/2020,Caldwell,0,0,0,0
3/29/2020,Caldwell,4,4,0,0
3/30/2020,Caldwell,17,16,1,1
3/31/2020,Caldwell,7,7,0,0
4/1/2020,Caldwell,12,11,1,1
4/2/2020,Caldwell,17,9,8,8
4/3/2020,Caldwell,11,9,2,2
4/4/2020,Caldwell,4,4,0,0
4/5/2020,Caldwell,2,2,0,0
4/6/2020,Caldwell,21,19,2,1
4/7/2020,Caldwell,13,10,3,2
4/8/2020,Caldwell,12,10,2,1
4/9/2020,Caldwell,20,19,1,1
4/10/2020,Caldwell,5,5,0,0
4/11/2020,Caldwell,0,0,0,0
4/12/2020,Caldwell,1,1,0,0
4/13/2020,Caldwell,7,6,1,0
4/14/2020,Caldwell,8,7,1,0
4/15/2020,Caldwell,11,11,0,0
4/16/2020,Caldwell,10,9,1,0
4/17/2020,Caldwell,10,10,0,0
4/18/2020,Caldwell,4,4,0,0
4/19/2020,Caldwell,2,2,0,0
4/20/2020,Caldwell,15,14,1,0
4/21/2020,Caldwell,20,18,2,2
4/22/2020,Caldwell,7,7,0,0
4/23/2020,Caldwell,13,12,1,0
4/24/2020,Caldwell,4,4,0,0
4/25/2020,Caldwell,2,2,0,0
4/26/2020,Caldwell,5,4,1,1
4/27/2020,Caldwell,8,7,1,0
4/28/2020,Caldwell,13,12,1,0
4/29/2020,Caldwell,19,17,2,2
4/30/2020,Caldwell,11,11,0,0
5/1/2020,Caldwell,40,20,20,20
5/2/2020,Caldwell,71,65,6,6
5/3/2020,Caldwell,3,3,0,0
5/4/2020,Caldwell,12,10,2,1
5/5/2020,Caldwell,17,17,0,0
5/6/2020,Caldwell,21,19,2,0
5/7/2020,Caldwell,12,11,1,1
5/8/2020,Caldwell,11,11,0,0
5/9/2020,Caldwell,9,7,2,2
5/10/2020,Caldwell,3,3,0,0
5/11/2020,Caldwell,14,12,2,0
5/12/2020,Caldwell,12,12,0,0
5/13/2020,Caldwell,19,18,1,1
5/14/2020,Caldwell,10,10,0,0
5/15/2020,Caldwell,14,11,3,0
5/16/2020,Caldwell,5,5,0,0
5/17/2020,Caldwell,2,2,0,0
5/18/2020,Caldwell,17,17,0,0
5/19/2020,Caldwell,44,29,15,10
5/20/2020,Caldwell,52,52,0,0
5/21/2020,Caldwell,54,54,0,0
5/22/2020,Caldwell,10,10,0,0
5/23/2020,Caldwell,6,6,0,0
5/24/2020,Caldwell,2,2,0,0
5/25/2020,Caldwell,9,9,0,0
5/26/2020,Caldwell,63,61,2,0
5/27/2020,Caldwell,20,18,2,2
5/28/2020,Caldwell,47,45,2,2
5/29/2020,Caldwell,42,38,4,4
5/30/2020,Caldwell,5,2,3,2
5/31/2020,Caldwell,1,0,1,1
6/1/2020,Caldwell,71,58,13,6
6/2/2020,Caldwell,88,85,3,1
6/3/2020,Caldwell,23,22,1,1
6/4/2020,Caldwell,72,70,2,1
6/5/2020,Caldwell,39,35,4,3
6/6/2020,Caldwell,2,2,0,0
6/7/2020,Caldwell,26,26,0,0
6/8/2020,Caldwell,65,63,2,0
6/9/2020,Caldwell,49,46,3,2
6/10/2020,Caldwell,42,39,3,1
6/11/2020,Caldwell,20,14,6,1
6/12/2020,Caldwell,25,23,2,1
6/13/2020,Caldwell,5,1,4,4
6/14/2020,Caldwell,33,32,1,0
6/15/2020,Caldwell,71,64,7,4
6/16/2020,Caldwell,47,46,1,1
6/17/2020,Caldwell,27,25,1,0
6/18/2020,Caldwell,23,21,2,1
6/19/2020,Caldwell,49,43,6,3
6/20/2020,Caldwell,3,3,0,0
6/21/2020,Caldwell,24,22,2,1
6/22/2020,Caldwell,105,98,7,5
6/23/2020,Caldwell,36,35,1,1
6/24/2020,Caldwell,44,43,1,0
6/25/2020,Caldwell,25,22,3,0
6/26/2020,Caldwell,44,41,3,1
6/27/2020,Caldwell,4,2,2,0
6/28/2020,Caldwell,29,29,0,0
6/29/2020,Caldwell,86,77,9,1
6/30/2020,Caldwell,56,50,6,3
7/1/2020,Caldwell,30,29,1,1
7/2/2020,Caldwell,29,27,2,2
7/3/2020,Caldwell,12,10,2,1
7/4/2020,Caldwell,4,2,2,0
7/5/2020,Caldwell,27,26,1,1
7/6/2020,Caldwell,66,58,8,4
7/7/2020,Caldwell,57,54,3,2
7/8/2020,Caldwell,33,24,9,6
7/9/2020,Caldwell,33,32,1,0
7/10/2020,Caldwell,46,44,2,2
7/11/2020,Caldwell,8,7,1,1
7/12/2020,Caldwell,29,28,1,1
7/13/2020,Caldwell,76,74,1,1
7/14/2020,Caldwell,42,35,7,6
7/15/2020,Caldwell,27,19,8,6
7/16/2020,Caldwell,42,37,5,3
7/17/2020,Caldwell,19,16,3,2
7/18/2020,Caldwell,7,7,0,0
7/19/2020,Caldwell,28,28,0,0
7/20/2020,Caldwell,75,63,12,8
7/21/2020,Caldwell,50,46,4,1
7/22/2020,Caldwell,76,71,5,4
7/23/2020,Caldwell,59,52,7,6
7/24/2020,Caldwell,37,30,7,5
7/25/2020,Caldwell,4,3,1,1
7/26/2020,Caldwell,35,32,3,1
7/27/2020,Caldwell,72,69,3,2
7/28/2020,Caldwell,97,92,5,2
7/29/2020,Caldwell,35,32,3,1
7/30/2020,Caldwell,34,26,8,8
7/31/2020,Caldwell,21,17,4,2
8/1/2020,Caldwell,4,4,0,0
8/2/2020,Caldwell,72,70,2,1
8/3/2020,Caldwell,34,31,3,2
8/4/2020,Caldwell,108,101,7,7
8/5/2020,Caldwell,49,40,9,5
8/6/2020,Caldwell,30,24,6,4
8/7/2020,Caldwell,33,29,4,3
8/8/2020,Caldwell,8,7,1,1
8/9/2020,Caldwell,76,72,4,1
8/10/2020,Caldwell,49,38,11,7
8/11/2020,Caldwell,102,95,7,7
8/12/2020,Caldwell,49,42,7,4
8/13/2020,Caldwell,30,25,5,3
8/14/2020,Caldwell,43,35,8,6
8/15/2020,Caldwell,2,2,0,0
8/16/2020,Caldwell,71,71,0,0
8/17/2020,Caldwell,54,41,13,13
8/18/2020,Caldwell,108,100,8,5
8/19/2020,Caldwell,34,31,3,3
8/20/2020,Caldwell,39,37,2,1
8/21/2020,Caldwell,25,23,2,2
8/22/2020,Caldwell,6,4,2,1
8/23/2020,Caldwell,73,72,1,1
8/24/2020,Caldwell,43,38,5,2
8/25/2020,Caldwell,92,91,1,0
8/26/2020,Caldwell,39,32,7,6
8/27/2020,Caldwell,6,4,2,2
8/28/2020,Caldwell,9,8,1,0
8/29/2020,Caldwell,7,6,1,0
8/30/2020,Caldwell,7,7,0,0
8/31/2020,Caldwell,97,93,4,3
9/1/2020,Caldwell,89,86,3,2
9/2/2020,Caldwell,32,31,1,0
9/3/2020,Caldwell,88,83,5,3
9/4/2020,Caldwell,32,28,4,3
9/5/2020,Caldwell,5,5,0,0
9/6/2020,Caldwell,71,71,0,0
9/7/2020,Caldwell,14,13,1,0
9/8/2020,Caldwell,96,96,0,0
9/9/2020,Caldwell,40,39,1,1
9/10/2020,Caldwell,82,80,2,2
9/11/2020,Caldwell,21,20,1,0
9/12/2020,Caldwell,4,3,1,1
9/13/2020,Caldwell,10,9,1,0
9/14/2020,Caldwell,97,96,1,0
9/15/2020,Caldwell,95,93,2,2
9/16/2020,Caldwell,42,40,2,2
9/17/2020,Caldwell,68,66,2,1
9/18/2020,Caldwell,22,21,1,0
9/19/2020,Caldwell,10,10,0,0
9/20/2020,Caldwell,6,5,1,0
9/21/2020,Caldwell,102,101,1,0
9/22/2020,Caldwell,72,71,1,1
9/23/2020,Caldwell,26,25,1,1
9/24/2020,Caldwell,23,21,2,1
9/25/2020,Caldwell,20,19,1,0
9/26/2020,Caldwell,4,4,0,0
9/27/2020,Caldwell,3,3,0,0
9/28/2020,Caldwell,71,71,0,0
9/29/2020,Caldwell,23,23,0,0
9/30/2020,Caldwell,22,20,2,2
10/1/2020,Caldwell,22,18,4,3
10/2/2020,Caldwell,31,20,11,11
10/3/2020,Caldwell,9,5,4,4
10/4/2020,Caldwell,5,3,2,2
10/5/2020,Caldwell,117,112,5,5
10/6/2020,Caldwell,29,28,1,1
10/7/2020,Caldwell,28,25,3,3
10/8/2020,Caldwell,34,30,4,4
10/9/2020,Caldwell,8,8,0,0
10/10/2020,Caldwell,7,7,0,0
10/11/2020,Caldwell,10,10,0,0
10/12/2020,Caldwell,113,100,13,8
10/13/2020,Caldwell,29,27,2,2
10/14/2020,Caldwell,22,20,2,0
10/15/2020,Caldwell,21,16,5,4
10/16/2020,Caldwell,30,20,10,3
10/17/2020,Caldwell,6,5,1,1
10/18/2020,Caldwell,3,2,1,1
10/19/2020,Caldwell,90,83,7,4
10/20/2020,Caldwell,37,31,6,4
10/21/2020,Caldwell,27,21,6,5
10/22/2020,Caldwell,78,74,4,4
10/23/2020,Caldwell,27,25,2,1
10/24/2020,Caldwell,8,6,2,2
10/25/2020,Caldwell,12,7,5,4
10/26/2020,Caldwell,124,105,19,17
10/27/2020,Caldwell,105,99,6,6
10/28/2020,Caldwell,51,42,9,8
10/29/2020,Caldwell,113,103,10,9
10/30/2020,Caldwell,46,39,7,5
10/31/2020,Caldwell,4,3,1,1
11/1/2020,Caldwell,7,6,1,1
11/2/2020,Caldwell,116,99,16,9
11/3/2020,Caldwell,105,90,15,12
11/4/2020,Caldwell,42,37,5,4
11/5/2020,Caldwell,133,108,25,20
11/6/2020,Caldwell,49,37,12,9
11/7/2020,Caldwell,11,6,5,4
11/8/2020,Caldwell,15,10,5,3
11/9/2020,Caldwell,167,144,23,20
11/10/2020,Caldwell,81,63,18,13
11/11/2020,Caldwell,42,36,6,5
11/12/2020,Caldwell,155,136,19,17
11/13/2020,Caldwell,55,45,10,5
11/14/2020,Caldwell,10,9,1,1
11/15/2020,Caldwell,7,5,2,1
11/16/2020,Caldwell,178,150,28,21
11/17/2020,Caldwell,58,43,15,12
11/18/2020,Caldwell,37,33,4,3
11/19/2020,Caldwell,126,118,8,7
11/20/2020,Caldwell,32,21,11,7
11/21/2020,Caldwell,11,10,1,1
11/22/2020,Caldwell,12,9,3,2
11/23/2020,Caldwell,135,120,15,13
11/24/2020,Caldwell,36,23,13,10
11/25/2020,Caldwell,22,18,4,2
11/26/2020,Caldwell,2,2,0,0
11/27/2020,Caldwell,37,28,9,8
11/28/2020,Caldwell,11,7,4,3
11/29/2020,Caldwell,8,4,4,4
11/30/2020,Caldwell,69,38,31,22
12/1/2020,Caldwell,48,33,15,9
12/2/2020,Caldwell,39,31,8,7
3/1/2020,Cameron,0,0,0,0
3/2/2020,Cameron,0,0,0,0
3/3/2020,Cameron,0,0,0,0
3/4/2020,Cameron,0,0,0,0
3/5/2020,Cameron,0,0,0,0
3/6/2020,Cameron,0,0,0,0
3/7/2020,Cameron,0,0,0,0
3/8/2020,Cameron,0,0,0,0
3/9/2020,Cameron,0,0,0,0
3/10/2020,Cameron,0,0,0,0
3/11/2020,Cameron,0,0,0,0
3/12/2020,Cameron,0,0,0,0
3/13/2020,Cameron,4,4,0,0
3/14/2020,Cameron,1,1,0,0
3/15/2020,Cameron,0,0,0,0
3/16/2020,Cameron,6,3,3,1
3/17/2020,Cameron,9,9,0,0
3/18/2020,Cameron,2,2,0,0
3/19/2020,Cameron,1,1,0,0
3/20/2020,Cameron,2,2,0,0
3/21/2020,Cameron,6,6,0,0
3/22/2020,Cameron,0,0,0,0
3/23/2020,Cameron,6,6,0,0
3/24/2020,Cameron,14,14,0,0
3/25/2020,Cameron,9,9,0,0
3/26/2020,Cameron,7,3,4,1
3/27/2020,Cameron,12,12,0,0
3/28/2020,Cameron,5,5,0,0
3/29/2020,Cameron,0,0,0,0
3/30/2020,Cameron,18,14,4,1
3/31/2020,Cameron,8,8,0,0
4/1/2020,Cameron,13,13,0,0
4/2/2020,Cameron,18,18,0,0
4/3/2020,Cameron,18,14,4,1
4/4/2020,Cameron,5,5,0,0
4/5/2020,Cameron,1,1,0,0
4/6/2020,Cameron,5,1,4,1
4/7/2020,Cameron,14,10,4,1
4/8/2020,Cameron,3,2,1,1
4/9/2020,Cameron,13,13,0,0
4/10/2020,Cameron,3,3,0,0
4/11/2020,Cameron,2,1,1,1
4/12/2020,Cameron,1,1,0,0
4/13/2020,Cameron,4,4,0,0
4/14/2020,Cameron,5,5,0,0
4/15/2020,Cameron,3,3,0,0
4/16/2020,Cameron,6,5,1,1
4/17/2020,Cameron,12,10,2,0
4/18/2020,Cameron,0,0,0,0
4/19/2020,Cameron,2,2,0,0
4/20/2020,Cameron,1,1,0,0
4/21/2020,Cameron,7,5,2,0
4/22/2020,Cameron,0,0,0,0
4/23/2020,Cameron,4,4,0,0
4/24/2020,Cameron,3,2,1,0
4/25/2020,Cameron,0,0,0,0
4/26/2020,Cameron,3,3,0,0
4/27/2020,Cameron,8,5,2,1
4/28/2020,Cameron,9,9,0,0
4/29/2020,Cameron,11,11,0,0
4/30/2020,Cameron,14,14,0,0
5/1/2020,Cameron,15,13,2,1
5/2/2020,Cameron,0,0,0,0
5/3/2020,Cameron,5,5,0,0
5/4/2020,Cameron,13,13,0,0
5/5/2020,Cameron,6,6,0,0
5/6/2020,Cameron,4,4,0,0
5/7/2020,Cameron,3,3,0,0
5/8/2020,Cameron,1,1,0,0
5/9/2020,Cameron,2,2,0,0
5/10/2020,Cameron,1,1,0,0
5/11/2020,Cameron,5,4,1,0
5/12/2020,Cameron,8,8,0,0
5/13/2020,Cameron,4,4,0,0
5/14/2020,Cameron,2,2,0,0
5/15/2020,Cameron,3,2,1,1
5/16/2020,Cameron,1,1,0,0
5/17/2020,Cameron,0,0,0,0
5/18/2020,Cameron,9,8,1,1
5/19/2020,Cameron,6,6,0,0
5/20/2020,Cameron,6,6,0,0
5/21/2020,Cameron,13,13,0,0
5/22/2020,Cameron,5,5,0,0
5/23/2020,Cameron,1,1,0,0
5/24/2020,Cameron,1,1,0,0
5/25/2020,Cameron,1,1,0,0
5/26/2020,Cameron,9,7,2,2
5/27/2020,Cameron,16,13,3,3
5/28/2020,Cameron,5,5,0,0
5/29/2020,Cameron,3,3,0,0
5/30/2020,Cameron,3,2,1,1
5/31/2020,Cameron,4,4,0,0
6/1/2020,Cameron,9,6,3,1
6/2/2020,Cameron,25,21,4,0
6/3/2020,Cameron,17,17,0,0
6/4/2020,Cameron,6,4,2,2
6/5/2020,Cameron,12,12,0,0
6/6/2020,Cameron,1,1,0,0
6/7/2020,Cameron,4,3,1,1
6/8/2020,Cameron,8,8,0,0
6/9/2020,Cameron,16,16,0,0
6/10/2020,Cameron,11,11,0,0
6/11/2020,Cameron,11,10,1,1
6/12/2020,Cameron,5,4,1,1
6/13/2020,Cameron,3,3,0,0
6/14/2020,Cameron,3,2,1,1
6/15/2020,Cameron,15,12,3,3
6/16/2020,Cameron,14,14,0,0
6/17/2020,Cameron,18,12,6,6
6/18/2020,Cameron,33,26,7,6
6/19/2020,Cameron,18,13,5,5
6/20/2020,Cameron,8,4,4,3
6/21/2020,Cameron,16,11,5,3
6/22/2020,Cameron,53,46,7,6
6/23/2020,Cameron,64,53,11,9
6/24/2020,Cameron,70,59,11,11
6/25/2020,Cameron,37,34,3,2
6/26/2020,Cameron,22,16,6,5
6/27/2020,Cameron,8,6,2,1
6/28/2020,Cameron,7,4,3,3
6/29/2020,Cameron,42,30,12,9
6/30/2020,Cameron,52,42,10,9
7/1/2020,Cameron,59,47,12,8
7/2/2020,Cameron,24,19,5,3
7/3/2020,Cameron,14,9,5,5
7/4/2020,Cameron,3,0,3,1
7/5/2020,Cameron,4,3,1,1
7/6/2020,Cameron,42,32,10,6
7/7/2020,Cameron,20,16,4,3
7/8/2020,Cameron,21,14,7,5
7/9/2020,Cameron,35,30,5,5
7/10/2020,Cameron,23,21,2,2
7/11/2020,Cameron,1,1,0,0
7/12/2020,Cameron,4,1,3,3
7/13/2020,Cameron,33,28,5,5
7/14/2020,Cameron,56,51,5,5
7/15/2020,Cameron,25,21,4,3
7/16/2020,Cameron,25,20,5,3
7/17/2020,Cameron,31,24,7,5
7/18/2020,Cameron,5,4,1,0
7/19/2020,Cameron,8,6,2,0
7/20/2020,Cameron,26,15,10,6
7/21/2020,Cameron,45,39,6,3
7/22/2020,Cameron,9,6,3,1
7/23/2020,Cameron,23,22,1,1
7/24/2020,Cameron,12,8,4,3
7/25/2020,Cameron,4,4,0,0
7/26/2020,Cameron,3,2,1,1
7/27/2020,Cameron,17,14,3,2
7/28/2020,Cameron,23,21,2,2
7/29/2020,Cameron,12,10,2,2
7/30/2020,Cameron,19,16,3,3
7/31/2020,Cameron,12,12,0,0
8/1/2020,Cameron,2,2,0,0
8/2/2020,Cameron,2,1,1,1
8/3/2020,Cameron,13,10,3,1
8/4/2020,Cameron,15,14,1,0
8/5/2020,Cameron,21,19,2,1
8/6/2020,Cameron,15,14,1,1
8/7/2020,Cameron,8,7,1,0
8/8/2020,Cameron,5,5,0,0
8/9/2020,Cameron,8,5,3,3
8/10/2020,Cameron,18,15,3,2
8/11/2020,Cameron,12,10,2,1
8/12/2020,Cameron,16,15,1,1
8/13/2020,Cameron,17,17,0,0
8/14/2020,Cameron,15,13,2,1
8/15/2020,Cameron,2,2,0,0
8/16/2020,Cameron,2,1,1,1
8/17/2020,Cameron,23,21,2,0
8/18/2020,Cameron,17,16,1,0
8/19/2020,Cameron,18,15,3,2
8/20/2020,Cameron,17,16,1,1
8/21/2020,Cameron,13,11,2,2
8/22/2020,Cameron,1,1,0,0
8/23/2020,Cameron,3,2,1,1
8/24/2020,Cameron,17,17,0,0
8/25/2020,Cameron,1,1,0,0
8/26/2020,Cameron,2,2,0,0
8/27/2020,Cameron,0,0,0,0
8/28/2020,Cameron,3,3,0,0
8/29/2020,Cameron,1,1,0,0
8/30/2020,Cameron,5,4,1,0
8/31/2020,Cameron,5,5,0,0
9/1/2020,Cameron,4,4,0,0
9/2/2020,Cameron,4,4,0,0
9/3/2020,Cameron,2,2,0,0
9/4/2020,Cameron,6,6,0,0
9/5/2020,Cameron,1,1,0,0
9/6/2020,Cameron,3,3,0,0
9/7/2020,Cameron,5,4,1,1
9/8/2020,Cameron,10,4,6,6
9/9/2020,Cameron,5,3,2,2
9/10/2020,Cameron,1,1,0,0
9/11/2020,Cameron,10,7,3,3
9/12/2020,Cameron,0,0,0,0
9/13/2020,Cameron,3,2,1,1
9/14/2020,Cameron,5,4,1,1
9/15/2020,Cameron,3,3,0,0
9/16/2020,Cameron,8,4,4,3
9/17/2020,Cameron,7,6,1,1
9/18/2020,Cameron,4,4,0,0
9/19/2020,Cameron,5,4,1,1
9/20/2020,Cameron,2,1,1,1
9/21/2020,Cameron,9,9,0,0
9/22/2020,Cameron,2,1,1,0
9/23/2020,Cameron,1,1,0,0
9/24/2020,Cameron,7,7,0,0
9/25/2020,Cameron,2,2,0,0
9/26/2020,Cameron,3,1,2,1
9/27/2020,Cameron,7,6,1,1
9/28/2020,Cameron,12,10,2,2
9/29/2020,Cameron,5,4,1,1
9/30/2020,Cameron,3,2,1,1
10/1/2020,Cameron,12,12,0,0
10/2/2020,Cameron,8,7,1,1
10/3/2020,Cameron,1,1,0,0
10/4/2020,Cameron,7,6,1,1
10/5/2020,Cameron,8,7,1,1
10/6/2020,Cameron,6,4,2,0
10/7/2020,Cameron,9,5,4,4
10/8/2020,Cameron,1,0,1,1
10/9/2020,Cameron,5,4,1,0
10/10/2020,Cameron,2,2,0,0
10/11/2020,Cameron,3,3,0,0
10/12/2020,Cameron,14,10,4,3
10/13/2020,Cameron,6,6,0,0
10/14/2020,Cameron,12,11,1,0
10/15/2020,Cameron,5,4,1,1
10/16/2020,Cameron,22,21,1,1
10/17/2020,Cameron,7,6,1,1
10/18/2020,Cameron,5,5,0,0
10/19/2020,Cameron,17,13,4,2
10/20/2020,Cameron,13,13,0,0
10/21/2020,Cameron,10,10,0,0
10/22/2020,Cameron,13,13,0,0
10/23/2020,Cameron,18,18,0,0
10/24/2020,Cameron,3,3,0,0
10/25/2020,Cameron,1,1,0,0
10/26/2020,Cameron,20,17,3,1
10/27/2020,Cameron,9,9,0,0
10/28/2020,Cameron,16,14,2,2
10/29/2020,Cameron,8,6,2,1
10/30/2020,Cameron,11,10,1,1
10/31/2020,Cameron,2,2,0,0
11/1/2020,Cameron,6,5,1,1
11/2/2020,Cameron,26,21,5,4
11/3/2020,Cameron,14,12,2,2
11/4/2020,Cameron,11,11,0,0
11/5/2020,Cameron,15,15,0,0
11/6/2020,Cameron,10,8,2,2
11/7/2020,Cameron,10,10,0,0
11/8/2020,Cameron,5,4,1,1
11/9/2020,Cameron,34,31,3,3
11/10/2020,Cameron,21,20,1,1
11/11/2020,Cameron,27,26,1,1
11/12/2020,Cameron,21,18,3,3
11/13/2020,Cameron,21,18,3,3
11/14/2020,Cameron,1,1,0,0
